"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","LCOM5","NL","NLE","WMC","CBO","CBOI","NII","NOI","RFC","AD","CD","CLOC","DLOC","PDA","PUA","TCD","TCLOC","DIT","NOA","NOC","NOD","NOP","LLOC","LOC","NA","NG","NLA","NLG","NLM","NLPA","NLPM","NLS","NM","NOS","NPA","NPM","NS","TLLOC","TLOC","TNA","TNG","TNLA","TNLG","TNLM","TNLPA","TNLPM","TNLS","TNM","TNOS","TNPA","TNPM","TNS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Android Rules","Basic Rules","Brace Rules","Clone Implementation Rules","Clone Metric Rules","Code Size Rules","Cohesion Metric Rules","Comment Rules","Complexity Metric Rules","Controversial Rules","Coupling Metric Rules","Coupling Rules","Design Rules","Documentation Metric Rules","Empty Code Rules","Finalizer Rules","Import Statement Rules","Inheritance Metric Rules","J2EE Rules","JUnit Rules","Jakarta Commons Logging Rules","Java Logging Rules","JavaBean Rules","MigratingToJUnit4 Rules","Migration Rules","Migration13 Rules","Migration14 Rules","Migration15 Rules","Naming Rules","Optimization Rules","Security Code Guideline Rules","Size Metric Rules","Strict Exception Rules","String and StringBuffer Rules","Type Resolution Rules","Unnecessary and Unused Code Rules","Vulnerability Rules","Number of bugs"
"L30179","PomEvaluator$Category","org.broadleafcommerce.common.util.PomEvaluator$Category","L30174","L103","common\src\main\java\org\broadleafcommerce\common\util\PomEvaluator.java","355","5","380","6","0","0","0","0","0","0","0","0","1","0","0","3","3","2","0","0","3","0","0","0","0","0","4","0","0","0","0","0","0","0","21","26","5","0","5","0","3","0","3","0","3","6","0","3","0","21","26","5","0","5","0","3","0","3","0","3","6","0","3","0","0","0","9","1","5","0","0","0","0","0","0","0","0","0","5","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"L30442","ClassPathApplicationContextTask","org.broadleafcommerce.common.util.sql.ClassPathApplicationContextTask","L30434","L103","common\src\main\java\org\broadleafcommerce\common\util\sql\ClassPathApplicationContextTask.java","26","1","37","2","0","0","0","0","0","0","0","0","0","0","0","2","0","1","1","0","2","0.333333","0.357143","5","5","1","2","0.357143","5","0","0","0","0","0","9","12","1","1","1","1","2","0","2","1","2","2","0","2","1","9","12","1","1","1","1","2","0","2","1","2","2","0","2","1","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L30449","ExporterTask","org.broadleafcommerce.common.util.sql.ExporterTask","L30434","L103","common\src\main\java\org\broadleafcommerce\common\util\sql\ExporterTask.java","33","1","91","2","0","0","0","0","0","0","0","0","2","0","0","12","1","2","4","0","12","0.3","0.22","11","11","3","7","0.22","11","0","0","1","1","0","39","59","5","3","5","3","12","0","9","3","12","11","0","9","3","39","59","5","3","5","3","12","0","9","3","12","11","0","9","3","0","0","26","0","7","0","0","0","0","0","0","1","0","0","6","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"L30490","FileSystemApplicationContextTask","org.broadleafcommerce.common.util.sql.FileSystemApplicationContextTask","L30434","L103","common\src\main\java\org\broadleafcommerce\common\util\sql\FileSystemApplicationContextTask.java","26","1","37","2","0","0","0","0","0","0","0","0","0","0","0","2","0","1","1","0","2","0.333333","0.357143","5","5","1","2","0.357143","5","0","0","0","0","0","9","12","1","1","1","1","2","0","2","1","2","2","0","2","1","9","12","1","1","1","1","2","0","2","1","2","2","0","2","1","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L30497","Hbm2DDLExporterTask","org.broadleafcommerce.common.util.sql.Hbm2DDLExporterTask","L30434","L103","common\src\main\java\org\broadleafcommerce\common\util\sql\Hbm2DDLExporterTask.java","28","1","113","2","0","0","0","0","0","0","0","0","2","0","0","13","2","1","1","3","16","0.333333","0.2","15","15","4","8","0.2","15","1","1","0","0","1","60","86","13","4","8","2","13","0","11","8","22","24","0","19","11","60","86","13","4","8","2","13","0","11","8","22","24","0","19","11","0","0","26","0","12","0","0","0","0","0","0","1","0","0","7","0","0","1","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","2","0","0","0","0","0","0"
"L30453","HibernateToolTask","org.broadleafcommerce.common.util.sql.HibernateToolTask","L30434","L103","common\src\main\java\org\broadleafcommerce\common\util\sql\HibernateToolTask.java","47","1","338","2","0","0","0","0","0","0","0","0","2","5","5","56","10","2","0","16","35","0.2","0.0697674","18","16","3","12","0.0681818","18","0","0","0","0","0","240","284","7","2","7","2","19","0","14","4","19","137","0","14","4","246","292","7","2","7","2","20","0","15","4","20","138","0","15","4","0","3","50","11","14","0","5","2","0","0","0","1","0","4","1","1","0","8","42","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","6","1","4","0","0","0"
"L30569","JPAConfigurationTask","org.broadleafcommerce.common.util.sql.JPAConfigurationTask","L30434","L103","common\src\main\java\org\broadleafcommerce\common\util\sql\JPAConfigurationTask.java","40","1","169","2","0","0","0","0","0","0","0","0","3","4","3","30","2","1","2","1","17","0.0714286","0.0747664","8","6","1","13","0.0747664","8","0","0","0","0","0","99","130","6","6","6","6","16","0","13","6","16","45","0","13","6","99","130","6","6","6","6","16","0","13","6","16","45","0","13","6","0","0","40","2","3","0","0","0","0","0","0","1","0","1","0","0","0","2","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","0"
"L30891","TableCreator$Col","org.broadleafcommerce.common.util.TableCreator$Col","L30889","L103","common\src\main\java\org\broadleafcommerce\common\util\TableCreator.java","96","5","111","6","0","0","0","0","0","0","0","0","0","0","0","2","0","2","1","0","2","0","0","0","0","0","3","0","0","0","0","0","0","0","12","16","2","0","2","0","2","0","2","0","2","4","0","2","0","12","16","2","0","2","0","2","0","2","0","2","4","0","2","0","0","0","7","0","3","0","0","0","0","0","0","0","0","0","2","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"L26994","BigDecimalRoundingAdapter","org.broadleafcommerce.common.util.xml.BigDecimalRoundingAdapter","L31065","L103","common\src\main\java\org\broadleafcommerce\common\util\xml\BigDecimalRoundingAdapter.java","27","1","38","2","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","2","0.333333","0.285714","4","4","1","2","0.285714","4","0","0","0","0","0","10","12","0","0","0","0","2","0","2","0","2","2","0","2","0","10","12","0","0","0","0","2","0","2","0","2","2","0","2","0","0","0","6","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"L31080","ISO8601DateAdapter","org.broadleafcommerce.common.util.xml.ISO8601DateAdapter","L31065","L103","common\src\main\java\org\broadleafcommerce\common\util\xml\ISO8601DateAdapter.java","24","1","40","2","0","0","0","0","0","0","0","0","1","0","0","2","0","0","0","0","2","0","0","0","0","0","3","0","0","0","0","0","0","0","13","17","1","0","1","0","2","0","2","0","2","4","0","2","0","13","17","1","0","1","0","2","0","2","0","2","4","0","2","0","0","0","7","2","1","0","0","0","0","0","0","0","0","0","0","0","0","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"L31124","AbstractVendorService","org.broadleafcommerce.common.vendor.service.AbstractVendorService","L31120","L103","common\src\main\java\org\broadleafcommerce\common\vendor\service\AbstractVendorService.java","31","1","69","2","0","0","0","0","0","0","0","0","1","3","3","6","0","0","0","0","1","0","0.0285714","1","0","0","1","0.0285714","1","0","0","0","0","0","34","39","2","0","2","0","1","0","0","0","1","23","0","0","0","34","39","2","0","2","0","1","0","0","0","1","23","0","0","0","0","1","5","1","2","0","1","0","0","0","0","0","0","0","0","0","0","1","5","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"L7127","BroadleafAbstractController","org.broadleafcommerce.common.web.controller.BroadleafAbstractController","L32007","L103","common\src\main\java\org\broadleafcommerce\common\web\controller\BroadleafAbstractController.java","34","1","72","2","0","0","0","0","0","0","0","0","1","2","2","5","1","19","13","1","3","1","0.568182","25","25","1","0","0.568182","25","0","0","15","34","0","19","39","0","1","0","1","2","0","0","0","2","9","0","0","0","19","39","0","1","0","1","2","0","0","0","2","9","0","0","0","0","0","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"L32017","BroadleafControllerUtility","org.broadleafcommerce.common.web.controller.BroadleafControllerUtility","L32007","L103","common\src\main\java\org\broadleafcommerce\common\web\controller\BroadleafControllerUtility.java","39","1","74","2","0","0","0","0","0","0","0","0","1","1","1","4","0","5","5","0","1","1","0.488889","22","22","2","0","0.488889","22","0","0","0","0","0","23","36","3","0","3","0","1","2","1","0","1","7","2","1","0","23","36","3","0","3","0","1","2","1","0","1","7","2","1","0","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0"
"L32030","BroadleafRedirectController","org.broadleafcommerce.common.web.controller.BroadleafRedirectController","L32007","L103","common\src\main\java\org\broadleafcommerce\common\web\controller\BroadleafRedirectController.java","49","1","58","2","0","0","0","0","0","0","0","0","1","1","1","2","0","0","0","0","1","0.5","0.735294","25","25","1","1","0.735294","25","0","0","0","0","0","9","10","0","0","0","0","1","0","1","0","1","4","0","1","0","9","10","0","0","0","0","1","0","1","0","1","4","0","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"L7424","AbstractModelVariableModifierProcessor","org.broadleafcommerce.common.web.dialect.AbstractModelVariableModifierProcessor","L32037","L103","common\src\main\java\org\broadleafcommerce\common\web\dialect\AbstractModelVariableModifierProcessor.java","34","1","73","2","0","0","0","0","0","0","0","0","2","0","0","4","0","9","19","0","4","0.5","0.575","23","22","1","1","0.575","23","0","0","9","9","0","17","40","0","0","0","0","4","0","1","0","4","6","0","1","0","17","40","0","0","0","0","4","0","1","0","4","6","0","1","0","0","0","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L32057","BLCAdminDialect","org.broadleafcommerce.common.web.dialect.BLCAdminDialect","L32037","L103","common\src\main\java\org\broadleafcommerce\common\web\dialect\BLCAdminDialect.java","25","1","48","2","0","0","0","0","0","0","0","0","1","0","0","4","0","0","0","0","4","0","0","0","0","0","5","0","0","0","0","0","0","0","18","24","1","2","1","2","4","0","4","1","4","4","0","4","1","18","24","1","2","1","2","4","0","4","1","4","4","0","4","1","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L32066","BLCDialect","org.broadleafcommerce.common.web.dialect.BLCDialect","L32037","L103","common\src\main\java\org\broadleafcommerce\common\web\dialect\BLCDialect.java","34","1","72","2","0","0","0","0","0","0","0","0","1","0","0","5","0","0","0","0","5","0","0","0","0","0","6","0","0","0","0","0","0","0","30","39","2","3","2","3","5","0","5","1","5","11","0","5","1","30","39","2","3","2","3","5","0","5","1","5","11","0","5","1","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L32090","BroadleafVariableExpressionEvaluator","org.broadleafcommerce.common.web.expression.BroadleafVariableExpressionEvaluator","L32081","L103","common\src\main\java\org\broadleafcommerce\common\web\expression\BroadleafVariableExpressionEvaluator.java","35","1","54","2","0","0","0","0","0","0","0","0","1","2","2","3","2","0","0","1","2","1","0.25","5","5","1","0","0.25","5","0","0","0","0","0","15","20","1","0","1","0","1","0","0","0","1","5","0","0","0","15","20","1","0","1","0","1","0","0","0","1","5","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L32104","NullBroadleafVariableExpression","org.broadleafcommerce.common.web.expression.NullBroadleafVariableExpression","L32081","L103","common\src\main\java\org\broadleafcommerce\common\web\expression\NullBroadleafVariableExpression.java","24","1","31","2","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","1","0.5","0.454545","5","5","1","1","0.454545","5","1","1","0","0","1","6","8","0","1","0","1","1","0","1","0","1","1","0","1","0","6","8","0","1","0","1","1","0","1","0","1","1","0","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L32112","PropertiesVariableExpression","org.broadleafcommerce.common.web.expression.PropertiesVariableExpression","L32081","L103","common\src\main\java\org\broadleafcommerce\common\web\expression\PropertiesVariableExpression.java","28","1","46","2","0","0","0","0","0","0","0","0","1","0","0","3","2","0","0","1","4","0.25","0.3","6","6","1","3","0.3","6","1","1","0","0","1","14","19","1","2","1","2","3","0","3","0","3","3","0","3","0","14","19","1","2","1","2","3","0","3","0","3","3","0","3","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L32127","MergeContextLoader","org.broadleafcommerce.common.web.extensibility.MergeContextLoader","L32122","L103","common\src\main\java\org\broadleafcommerce\common\web\extensibility\MergeContextLoader.java","61","1","137","2","0","0","0","0","0","0","0","0","1","0","0","2","1","1","0","3","5","1","0.721154","75","73","1","0","0.721154","75","0","0","0","0","0","29","77","3","0","3","0","2","3","0","0","2","18","3","0","0","29","77","3","0","3","0","2","3","0","0","2","18","3","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0"
"L32162","MergeContextLoaderListener","org.broadleafcommerce.common.web.extensibility.MergeContextLoaderListener","L32122","L103","common\src\main\java\org\broadleafcommerce\common\web\extensibility\MergeContextLoaderListener.java","34","1","50","2","0","0","0","0","0","0","0","0","2","0","0","2","2","0","0","1","3","0.5","0.583333","14","14","1","1","0.583333","14","0","0","0","0","0","10","17","0","0","0","0","2","0","1","0","2","3","0","1","0","10","17","0","0","0","0","2","0","1","0","2","3","0","1","0","0","0","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L32143","MergeXmlWebApplicationContext","org.broadleafcommerce.common.web.extensibility.MergeXmlWebApplicationContext","L32122","L103","common\src\main\java\org\broadleafcommerce\common\web\extensibility\MergeXmlWebApplicationContext.java","70","1","191","2","0","0","0","0","0","0","0","0","2","2","2","18","5","1","2","6","14","1","0.471014","65","65","7","0","0.471014","65","0","0","0","0","0","73","122","4","3","4","3","8","0","6","3","8","41","0","6","3","73","122","4","3","4","3","8","0","6","3","8","41","0","6","3","0","0","3","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0"
"L32211","StatelessSessionFilter","org.broadleafcommerce.common.web.filter.StatelessSessionFilter","L32205","L103","common\src\main\java\org\broadleafcommerce\common\web\filter\StatelessSessionFilter.java","40","1","48","2","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","2","0.5","0.466667","7","7","1","1","0.466667","7","0","0","0","0","0","8","9","0","0","0","0","1","0","1","0","1","2","0","1","0","8","9","0","0","0","0","1","0","1","0","1","2","0","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"L32219","TranslationFilter","org.broadleafcommerce.common.web.filter.TranslationFilter","L32205","L103","common\src\main\java\org\broadleafcommerce\common\web\filter\TranslationFilter.java","38","1","53","2","0","0","0","0","0","0","0","0","1","1","1","1","2","0","0","2","3","0.5","0.263158","5","5","1","1","0.263158","5","0","0","0","0","0","14","16","1","0","1","0","1","0","1","0","1","4","0","1","0","14","16","1","0","1","0","1","0","1","0","1","4","0","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L32234","TranslationInterceptor","org.broadleafcommerce.common.web.filter.TranslationInterceptor","L32205","L103","common\src\main\java\org\broadleafcommerce\common\web\filter\TranslationInterceptor.java","30","1","49","2","0","0","0","0","0","0","0","0","2","0","0","3","2","0","0","2","5","0.25","0.285714","6","5","1","3","0.285714","6","0","0","0","0","0","15","20","1","0","1","0","3","0","3","0","3","2","0","3","0","15","20","1","0","1","0","3","0","3","0","3","2","0","3","0","0","0","6","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0"
