ID,Name,Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,WarningBlocker,WarningCritical,WarningInfo,WarningMajor,WarningMinor,Android Rules,Basic Rules,Brace Rules,Clone Implementation Rules,Clone Metric Rules,Code Size Rules,Cohesion Metric Rules,Comment Rules,Complexity Metric Rules,Controversial Rules,Coupling Metric Rules,Coupling Rules,Design Rules,Documentation Metric Rules,Empty Code Rules,Finalizer Rules,Import Statement Rules,Inheritance Metric Rules,J2EE Rules,JUnit Rules,Jakarta Commons Logging Rules,Java Logging Rules,JavaBean Rules,MigratingToJUnit4 Rules,Migration Rules,Migration13 Rules,Migration14 Rules,Migration15 Rules,Naming Rules,Optimization Rules,Security Code Guideline Rules,Size Metric Rules,Strict Exception Rules,String and StringBuffer Rules,Type Resolution Rules,Unnecessary and Unused Code Rules,Vulnerability Rules,Number of bugs
L52543,DanishAnalyzerProvider,34,1,50,2,0,0,0,0,0,0,0,0,1,0,0,2,8,1,0,3,5,0.333333,0.176471,3,3,1,2,0.176471,3,3,5,0,0,1,14,17,7,0,1,0,2,0,2,0,11,3,0,8,0,14,17,7,0,1,0,2,0,2,0,11,3,0,8,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L52546,DutchAnalyzerProvider,34,1,50,2,0,0,0,0,0,0,0,0,1,0,0,2,8,1,0,3,5,0.333333,0.176471,3,3,1,2,0.176471,3,3,5,0,0,1,14,17,7,0,1,0,2,0,2,0,11,3,0,8,0,14,17,7,0,1,0,2,0,2,0,11,3,0,8,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L52485,DutchStemTokenFilterFactory,37,1,56,2,0.761194,1,2,1,0.5,0.588235,10,10,1,1,1,3,6,1,0,2,4,0.333333,0.15,3,3,1,2,0.15,3,3,4,0,0,1,17,20,7,0,1,0,2,0,2,0,9,6,0,6,0,17,20,7,0,1,0,2,0,2,0,9,6,0,6,0,0,0,18,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L52379,EdgeNGramTokenFilterFactory,36,1,56,2,0,0,0,0,0,0,0,0,1,0,0,2,6,1,0,3,5,0.333333,0.157895,3,3,1,2,0.157895,3,3,4,0,0,1,16,21,9,0,3,0,2,0,2,0,9,5,0,6,0,16,21,9,0,3,0,2,0,2,0,9,5,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L52421,EdgeNGramTokenizerFactory,36,1,56,2,0,0,0,0,0,0,0,0,1,0,0,2,6,1,0,3,5,0.333333,0.157895,3,3,1,2,0.157895,3,3,4,0,0,1,16,21,9,0,3,0,2,0,2,0,9,5,0,6,0,16,21,9,0,3,0,2,0,2,0,9,5,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L52464,ElisionTokenFilterFactory,36,1,54,2,0,0,0,0,0,0,0,0,1,1,1,3,8,1,0,2,4,0.333333,0.157895,3,3,1,2,0.157895,3,3,4,0,0,1,16,19,7,0,1,0,2,0,2,0,9,5,0,6,0,16,19,7,0,1,0,2,0,2,0,9,5,0,6,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L52549,EnglishAnalyzerProvider,34,1,50,2,0,0,0,0,0,0,0,0,1,0,0,2,8,1,0,3,5,0.333333,0.176471,3,3,1,2,0.176471,3,3,5,0,0,1,14,17,7,0,1,0,2,0,2,0,11,3,0,8,0,14,17,7,0,1,0,2,0,2,0,11,3,0,8,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L53082,FieldNameAnalyzer,34,1,80,2,0,0,0,0,0,0,0,0,1,1,1,9,0,2,5,0,8,125,75,3,3,1,7,75,3,0,0,0,0,0,37,47,2,3,2,3,8,0,7,0,8,12,0,7,0,37,47,2,3,2,3,8,0,7,0,8,12,0,7,0,0,0,19,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
L52552,FinnishAnalyzerProvider,34,1,50,2,0,0,0,0,0,0,0,0,1,0,0,2,8,1,0,3,5,0.333333,0.176471,3,3,1,2,0.176471,3,3,5,0,0,1,14,17,7,0,1,0,2,0,2,0,11,3,0,8,0,14,17,7,0,1,0,2,0,2,0,11,3,0,8,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L52555,FrenchAnalyzerProvider,34,1,50,2,0,0,0,0,0,0,0,0,1,0,0,2,8,1,0,3,5,0.333333,0.176471,3,3,1,2,0.176471,3,3,5,0,0,1,14,17,7,0,1,0,2,0,2,0,11,3,0,8,0,14,17,7,0,1,0,2,0,2,0,11,3,0,8,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L52488,FrenchStemTokenFilterFactory,37,1,56,2,0.761194,1,2,1,0.5,0.588235,10,10,1,1,1,3,6,1,0,2,4,0.333333,0.15,3,3,1,2,0.15,3,3,4,0,0,1,17,20,7,0,1,0,2,0,2,0,9,6,0,6,0,17,20,7,0,1,0,2,0,2,0,9,6,0,6,0,0,0,18,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L52558,GalicianAnalyzerProvider,34,1,50,2,0,0,0,0,0,0,0,0,1,0,0,2,8,1,0,3,5,0.333333,0.176471,3,3,1,2,0.176471,3,3,5,0,0,1,14,17,7,0,1,0,2,0,2,0,11,3,0,8,0,14,17,7,0,1,0,2,0,2,0,11,3,0,8,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L52561,GermanAnalyzerProvider,34,1,50,2,0,0,0,0,0,0,0,0,1,0,0,2,8,1,0,3,5,0.333333,0.176471,3,3,1,2,0.176471,3,3,5,0,0,1,14,17,7,0,1,0,2,0,2,0,11,3,0,8,0,14,17,7,0,1,0,2,0,2,0,11,3,0,8,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L52491,GermanStemTokenFilterFactory,37,1,56,2,0.761194,1,2,1,0.5,0.588235,10,10,1,1,1,3,6,1,0,2,4,0.333333,0.15,3,3,1,2,0.15,3,3,4,0,0,1,17,20,7,0,1,0,2,0,2,0,9,6,0,6,0,17,20,7,0,1,0,2,0,2,0,9,6,0,6,0,0,0,18,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L52564,GreekAnalyzerProvider,33,1,48,2,0,0,0,0,0,0,0,0,1,0,0,2,8,1,0,2,4,0.333333,0.1875,3,3,1,2,0.1875,3,3,5,0,0,1,13,16,7,0,1,0,2,0,2,0,11,3,0,8,0,13,16,7,0,1,0,2,0,2,0,11,3,0,8,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L52567,HindiAnalyzerProvider,34,1,50,2,0,0,0,0,0,0,0,0,1,0,0,2,8,1,0,3,5,0.333333,0.176471,3,3,1,2,0.176471,3,3,5,0,0,1,14,17,7,0,1,0,2,0,2,0,11,3,0,8,0,14,17,7,0,1,0,2,0,2,0,11,3,0,8,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L52346,HtmlStripCharFilterFactory,34,1,64,2,0,0,0,0,0,0,0,0,1,1,1,5,7,1,0,4,8,0.2,0.107143,3,3,1,4,0.107143,3,3,4,0,0,1,25,31,7,0,2,0,4,0,4,0,11,9,0,8,0,25,31,7,0,2,0,4,0,4,0,11,9,0,8,0,0,0,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
L52570,HungarianAnalyzerProvider,34,1,50,2,0,0,0,0,0,0,0,0,1,0,0,2,8,1,0,3,5,0.333333,0.176471,3,3,1,2,0.176471,3,3,5,0,0,1,14,17,7,0,1,0,2,0,2,0,11,3,0,8,0,14,17,7,0,1,0,2,0,2,0,11,3,0,8,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L52573,IndonesianAnalyzerProvider,34,1,50,2,0,0,0,0,0,0,0,0,1,0,0,2,8,1,0,3,5,0.333333,0.176471,3,3,1,2,0.176471,3,3,5,0,0,1,14,17,7,0,1,0,2,0,2,0,11,3,0,8,0,14,17,7,0,1,0,2,0,2,0,11,3,0,8,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L52576,ItalianAnalyzerProvider,34,1,50,2,0,0,0,0,0,0,0,0,1,0,0,2,8,1,0,3,5,0.333333,0.176471,3,3,1,2,0.176471,3,3,5,0,0,1,14,17,7,0,1,0,2,0,2,0,11,3,0,8,0,14,17,7,0,1,0,2,0,2,0,11,3,0,8,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L52442,KeywordAnalyzerProvider,32,1,46,2,0,0,0,0,0,0,0,0,1,0,0,2,6,1,0,1,3,0.333333,0.2,3,3,1,2,0.2,3,3,5,0,0,1,12,15,7,0,1,0,2,0,2,0,11,3,0,8,0,12,15,7,0,1,0,2,0,2,0,11,3,0,8,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L52497,KeywordMarkerTokenFilterFactory,35,1,56,2,0,0,0,0,0,0,0,0,1,1,1,3,10,1,0,4,6,0,0,0,0,0,3,0,0,3,4,0,0,1,18,22,7,0,1,0,2,0,2,0,9,7,0,6,0,18,22,7,0,1,0,2,0,2,0,9,7,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L52406,KeywordTokenizerFactory,35,1,49,2,0,0,0,0,0,0,0,0,1,0,0,2,6,1,0,2,4,0.333333,0.2,3,3,1,2,0.2,3,3,4,0,0,1,12,15,7,0,1,0,2,0,2,0,9,3,0,6,0,12,15,7,0,1,0,2,0,2,0,9,3,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L52370,KStemTokenFilterFactory,30,1,41,2,0,0,0,0,0,0,0,0,1,0,0,2,6,1,0,1,3,0,0,0,0,0,3,0,0,3,4,0,0,1,10,12,6,0,0,0,2,0,2,0,9,2,0,6,0,10,12,6,0,0,0,2,0,2,0,9,2,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L52361,LengthTokenFilterFactory,33,1,51,2,0,0,0,0,0,0,0,0,1,0,0,2,6,1,0,3,5,0.333333,0.157895,3,3,1,2,0.157895,3,3,4,0,0,1,16,19,9,0,3,0,2,0,2,0,9,5,0,6,0,16,19,9,0,3,0,2,0,2,0,9,5,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L52409,LetterTokenizerFactory,35,1,46,2,0,0,0,0,0,0,0,0,1,0,0,2,6,1,0,1,3,0.333333,0.230769,3,3,1,2,0.230769,3,3,4,0,0,1,10,12,6,0,0,0,2,0,2,0,9,2,0,6,0,10,12,6,0,0,0,2,0,2,0,9,2,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L52364,LowerCaseTokenFilterFactory,36,1,58,2,0,0,0,0,0,0,0,0,1,3,1,5,7,1,0,3,5,0.333333,0.130435,3,3,1,2,0.130435,3,3,4,0,0,1,20,23,7,0,1,0,2,0,2,0,9,9,0,6,0,20,23,7,0,1,0,2,0,2,0,9,9,0,6,0,0,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L52412,LowerCaseTokenizerFactory,35,1,46,2,0,0,0,0,0,0,0,0,1,0,0,2,6,1,0,1,3,0.333333,0.230769,3,3,1,2,0.230769,3,3,4,0,0,1,10,12,6,0,0,0,2,0,2,0,9,2,0,6,0,10,12,6,0,0,0,2,0,2,0,9,2,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L52447,MappingCharFilterFactory,37,1,122,2,0.511551,4,30,4,0.476744,0.561644,41,41,1,4,4,20,10,2,0,3,7,0,0.0519481,4,4,0,3,0.0519481,4,3,4,0,0,1,73,86,8,0,3,0,4,0,2,0,11,45,0,6,0,73,86,8,0,3,0,4,0,2,0,11,45,0,6,0,0,0,26,5,11,0,0,8,0,12,0,0,0,3,1,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
L41867,NamedAnalyzer,33,1,101,2,0,0,0,0,0,0,0,0,1,0,0,11,1,30,21,0,11,0.333333,0.220339,13,13,4,8,0.220339,13,0,0,0,0,0,46,69,3,2,3,2,11,0,11,0,11,13,0,11,0,46,69,3,2,3,2,11,0,11,0,11,13,0,11,0,0,0,19,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
L52376,NGramTokenFilterFactory,34,1,52,2,0,0,0,0,0,0,0,0,1,0,0,2,6,1,0,2,4,0.333333,0.176471,3,3,1,2,0.176471,3,3,4,0,0,1,14,19,8,0,2,0,2,0,2,0,9,4,0,6,0,14,19,8,0,2,0,2,0,2,0,9,4,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L52418,NGramTokenizerFactory,35,1,52,2,0,0,0,0,0,0,0,0,1,0,0,2,6,1,0,2,4,0.333333,0.176471,3,3,1,2,0.176471,3,3,4,0,0,1,14,18,8,0,2,0,2,0,2,0,9,4,0,6,0,14,18,8,0,2,0,2,0,2,0,9,4,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L52579,NorwegianAnalyzerProvider,34,1,50,2,0,0,0,0,0,0,0,0,1,0,0,2,8,1,0,3,5,0.333333,0.176471,3,3,1,2,0.176471,3,3,5,0,0,1,14,17,7,0,1,0,2,0,2,0,11,3,0,8,0,14,17,7,0,1,0,2,0,2,0,11,3,0,8,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L53376,NumericAnalyzer<T extends NumericTokenizer>,31,1,66,2,0,0,0,0,0,0,0,0,1,1,1,5,2,6,0,2,5,0.333333,0.115385,3,3,1,2,0.0882353,3,0,0,6,6,0,23,27,0,0,0,0,3,0,2,0,3,10,0,2,0,31,36,2,0,2,0,4,0,2,0,4,12,0,2,0,0,0,14,2,4,0,0,0,0,0,0,0,0,0,2,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
L53407,NumericDateAnalyzer,31,1,50,2,0,0,0,0,0,0,0,0,1,0,0,3,3,1,1,1,4,0.333333,0.166667,3,3,1,2,0.166667,3,1,1,0,0,1,15,20,2,0,2,0,3,0,2,0,5,4,0,4,0,15,20,2,0,2,0,3,0,2,0,5,4,0,4,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L53409,NumericDateTokenizer,31,1,45,2,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,2,5,0.333333,0.2,3,3,1,2,0.2,3,1,1,0,0,1,12,15,2,0,0,0,3,0,2,1,8,3,0,5,1,12,15,2,0,0,0,3,0,2,1,8,3,0,5,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L53449,NumericDoubleAnalyzer,30,1,46,2,0,0,0,0,0,0,0,0,1,0,0,3,3,1,1,1,4,0.333333,0.1875,3,3,1,2,0.1875,3,1,1,0,0,1,13,17,1,0,1,0,3,0,2,0,5,3,0,4,0,13,17,1,0,1,0,3,0,2,0,5,3,0,4,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L53451,NumericDoubleTokenizer,30,1,44,2,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,2,5,0.333333,0.2,3,3,1,2,0.2,3,1,1,0,0,1,12,15,2,0,0,0,3,0,2,1,8,3,0,5,1,12,15,2,0,0,0,3,0,2,1,8,3,0,5,1,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L53476,NumericFloatAnalyzer,30,1,46,2,0,0,0,0,0,0,0,0,1,0,0,3,3,2,2,1,4,0.333333,0.1875,3,3,1,2,0.1875,3,1,1,0,0,1,13,17,1,0,1,0,3,0,2,0,5,3,0,4,0,13,17,1,0,1,0,3,0,2,0,5,3,0,4,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L53478,NumericFloatTokenizer,30,1,44,2,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,2,5,0.333333,0.2,3,3,1,2,0.2,3,1,1,0,0,1,12,15,2,0,0,0,3,0,2,1,8,3,0,5,1,12,15,2,0,0,0,3,0,2,1,8,3,0,5,1,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L53503,NumericIntegerAnalyzer,30,1,46,2,0,0,0,0,0,0,0,0,1,0,0,3,3,3,3,1,4,0.333333,0.1875,3,3,1,2,0.1875,3,1,1,0,0,1,13,17,1,0,1,0,3,0,2,0,5,3,0,4,0,13,17,1,0,1,0,3,0,2,0,5,3,0,4,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L53505,NumericIntegerTokenizer,30,1,44,2,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,2,5,0.333333,0.2,3,3,1,2,0.2,3,1,1,0,0,1,12,15,2,0,0,0,3,0,2,1,8,3,0,5,1,12,15,2,0,0,0,3,0,2,1,8,3,0,5,1,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L53530,NumericLongAnalyzer,30,1,46,2,0,0,0,0,0,0,0,0,1,0,0,3,3,1,1,1,4,0.333333,0.1875,3,3,1,2,0.1875,3,1,1,0,0,1,13,17,1,0,1,0,3,0,2,0,5,3,0,4,0,13,17,1,0,1,0,3,0,2,0,5,3,0,4,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L53532,NumericLongTokenizer,30,1,44,2,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,2,5,0.333333,0.2,3,3,1,2,0.2,3,1,1,0,0,1,12,15,2,0,0,0,3,0,2,1,8,3,0,5,1,12,15,2,0,0,0,3,0,2,1,8,3,0,5,1,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L53402,NumericTokenizer,31,1,71,2,0,0,0,0,0,0,0,0,1,0,0,6,0,14,13,0,6,0.25,0.0833333,3,3,1,3,0.0833333,3,0,0,6,6,0,33,41,2,0,2,0,6,0,3,1,6,16,0,3,1,33,41,2,0,2,0,6,0,3,1,6,16,0,3,1,0,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L52403,PathHierarchyTokenizerFactory,34,1,75,2,0,0,0,0,0,0,0,0,1,2,1,7,7,1,0,5,7,0,0,0,0,0,3,0,0,3,4,0,0,1,37,42,11,0,5,0,2,0,2,0,9,19,0,6,0,37,42,11,0,5,0,2,0,2,0,9,19,0,6,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L52510,PatternAnalyzerProvider,39,1,64,2,0,0,0,0,0,0,0,0,1,1,1,3,10,1,0,7,9,0.333333,0.173913,4,3,1,2,0.173913,4,3,5,0,0,1,19,26,7,0,1,0,2,0,2,0,11,9,0,8,0,19,26,7,0,1,0,2,0,2,0,11,9,0,8,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L52467,PatternReplaceTokenFilterFactory,34,1,66,2,0,0,0,0,0,0,0,0,1,1,1,4,10,1,0,7,9,0,0,0,0,0,3,0,0,3,4,0,0,1,25,33,9,0,3,0,2,0,2,0,9,11,0,6,0,25,33,9,0,3,0,2,0,2,0,9,11,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L52505,PatternTokenizerFactory,37,1,63,2,0,0,0,0,0,0,0,0,1,1,1,4,10,1,0,8,10,0,0.0434783,1,0,0,3,0.0434783,1,3,4,0,0,1,22,27,8,0,2,0,2,0,2,0,9,9,0,6,0,22,27,8,0,2,0,2,0,2,0,9,9,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L52582,PersianAnalyzerProvider,33,1,48,2,0,0,0,0,0,0,0,0,1,0,0,2,8,1,0,2,4,0.333333,0.1875,3,3,1,2,0.1875,3,3,5,0,0,1,13,16,7,0,1,0,2,0,2,0,11,3,0,8,0,13,16,7,0,1,0,2,0,2,0,11,3,0,8,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L52367,PorterStemTokenFilterFactory,33,1,44,2,0,0,0,0,0,0,0,0,1,0,0,2,6,1,0,1,3,0.333333,0.230769,3,3,1,2,0.230769,3,3,4,0,0,1,10,12,6,0,0,0,2,0,2,0,9,2,0,6,0,10,12,6,0,0,0,2,0,2,0,9,2,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L52585,PortugueseAnalyzerProvider,34,1,50,2,0,0,0,0,0,0,0,0,1,0,0,2,8,1,0,3,5,0.333333,0.176471,3,3,1,2,0.176471,3,3,5,0,0,1,14,17,7,0,1,0,2,0,2,0,11,3,0,8,0,14,17,7,0,1,0,2,0,2,0,11,3,0,8,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L53660,PreBuiltAnalyzerProvider<T extends Analyzer>,27,1,55,2,0,0,0,0,0,0,0,0,1,0,0,4,2,1,2,0,4,0.2,0.12,3,3,1,4,0.12,3,2,2,0,0,1,22,29,3,0,3,0,4,0,4,0,4,6,0,4,0,22,29,3,0,3,0,4,0,4,0,4,6,0,4,0,0,0,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
L52700,PreBuiltAnalyzerProviderFactory,28,1,48,2,0,0,0,0,0,0,0,0,1,0,0,4,5,2,4,2,6,0.2,0.157895,3,3,1,4,0.157895,3,1,1,0,0,1,16,21,1,0,1,0,4,0,4,0,4,4,0,4,0,16,21,1,0,1,0,4,0,4,0,4,4,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L52664,PreBuiltCharFilterFactoryFactory,24,1,36,2,0,0,0,0,0,0,0,0,1,0,0,2,3,2,2,0,2,0,0,0,0,0,3,0,0,1,1,0,0,1,10,13,1,0,1,0,2,0,2,0,2,2,0,2,0,10,13,1,0,1,0,2,0,2,0,2,2,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
